userName,score,tanggal,appVersion,ulasan,sentimen
Pengguna Google,5,05/04/2026 9:19,4.16.1,good,negatif
Pengguna Google,5,05/04/2026 9:07,4.14.0,mudah cepat,positif
Pengguna Google,5,05/04/2026 9:06,4.16.1,sangat membantu,negatif
Pengguna Google,1,05/04/2026 9:04,4.16.1,mau daftar gabisa tolong dong gimana,negatif
Pengguna Google,5,05/04/2026 8:58,4.16.0,aplikasi sangat membantu,negatif
Pengguna Google,1,05/04/2026 8:56,4.16.1,woi benerin aplikasi nya ini masa masih banyak bug dan sering eror coba team it periksa lagi,negatif
Pengguna Google,1,05/04/2026 8:39,4.16.1,gini amat aplikasi punya negara harusnya kalo online bisa lebih mudah ini sama aja ribetnya otp gak muncul lah,negatif
Pengguna Google,5,05/04/2026 8:36,4.16.1,baik,positif
Pengguna Google,1,05/04/2026 8:27,4.16.1,bukannya mempermudah malah yaa tau lahhh otp nya ga masuk blom dibayar kali yaa sms otp nya,negatif
Pengguna Google,5,05/04/2026 8:26,4.16.1,sangat memuaskan,positif
Pengguna Google,5,05/04/2026 8:16,4.16.1,sengaja kasih bintang biar dibaca hei itu yang verifikasi nomor harus pakai telkomsel kah saya pakai nomor smartfren katanya belum dapat diproses lah apalah tapi saya coba pakai nomor teman saya yang kartu telkomsel langsung bisa apa apaan ini,negatif
Pengguna Google,5,05/04/2026 8:15,4.16.1,mantabb,negatif
Pengguna Google,5,05/04/2026 8:11,4.1.3,gabisa di instal,negatif
Pengguna Google,1,05/04/2026 8:03,4.16.1,sumpah udah bayar mahal jelek ribet mana app skrg makin susah mau bayar juga susah ga di bayar pinalti tapi mau bayar di ribetin,negatif
Pengguna Google,5,05/04/2026 8:03,4.16.1,mantap,positif
Pengguna Google,5,05/04/2026 7:58,4.16.1,bagus,positif
Pengguna Google,4,05/04/2026 7:50,4.16.1,ini kenapa gak bisa buka yak tulisannya aplikasi gak bisa dibuka di perangkat ini,negatif
Pengguna Google,5,05/04/2026 7:48,4.16.1,oke,positif
Pengguna Google,1,05/04/2026 7:47,4.16.1,terputus terus tidak ada suara,negatif
Pengguna Google,3,05/04/2026 7:46,4.16.1,ini apk gimana dah mau masuk aja susah banget tak coba daftar baru aja tetep ga bisa ni apk dibuat buat apa kalo login ga bisa daftar baru juga bisa haduuhhh parah,negatif
Pengguna Google,1,05/04/2026 7:42,4.16.1,udah daftar masukin no hp berkali kali kode otp nggak masuk aplikasi ribet kasian orang orang yg mau gunain aplikasi ini jadi tertunda,negatif
Pengguna Google,2,05/04/2026 7:39,4.16.1,tolong dong bpjs mau daftar autodebit susah bangeet padahal tinggal masukin nomor telepon salah mulu gak di acc padahal bener nomer nya,negatif
Pengguna Google,1,05/04/2026 7:22,4.16.1,aplikasi macam apa ini anggaran pake uang negara tapi pengurusan ribet banyak gagal nya,negatif
Pengguna Google,5,05/04/2026 7:19,4.16.1,bagus,positif
Pengguna Google,5,05/04/2026 7:12,4.16.1,mudah dan cepat,positif
Pengguna Google,5,05/04/2026 7:07,4.16.1,good,negatif
Pengguna Google,5,05/04/2026 7:03,4.16.1,mantap dan sangat mudah menggunakan nya,positif
Pengguna Google,1,05/04/2026 7:02,4.16.1,aplikasi busuk bikin puyeng suruh log in berulang males jadinya,negatif
Pengguna Google,3,05/04/2026 7:01,4.16.1,semenjak ada jkn jadi semakin ribet ruwet,negatif
Pengguna Google,1,05/04/2026 6:56,4.16.1,jkn eror trus terusan woi gabisa daftar ke faskes,negatif
Pengguna Google,1,05/04/2026 6:55,4.16.1,aplikasi burik sms lemot parah tampilan kuno regis login ribet budaya aplikasi pemerintah harus lemot anggaran gede,negatif
Pengguna Google,1,05/04/2026 6:47,4.16.1,lambat kali ngirim otp hapus aja bpjs kalau mempersulit pandawa chat juga lambat respon jawab nya kej orang abis nge lem yang di tanya apa di jawab apa,negatif
Pengguna Google,1,05/04/2026 6:44,4.16.1,susah banget daftar pake aplikasi ini,negatif
Pengguna Google,1,05/04/2026 6:39,4.16.1,kode verifikasi no hp gagal trs apl ribet buang waktu,negatif
Pengguna Google,4,05/04/2026 6:32,4.16.1,apk ngak bermanfaat,negatif
Pengguna Google,1,05/04/2026 6:30,4.16.1,pelayanan pandawa sangat tolol,negatif
Pengguna Google,5,05/04/2026 6:29,4.16.1,pelayanan cepat,positif
Pengguna Google,1,05/04/2026 6:27,4.16.1,tanggal mei aplikasi mau dipake daftar berobat malah down siang begini kualitasnya jelek sekali tim it ny siang bolong malah gangguan lama orang mau berobat jadi ga bisa disuruh bayar tiap bulan kuantitas kek gini hdeh siap aja di sumpahin rakyat yang di kwcewain,negatif
Pengguna Google,5,05/04/2026 6:21,4.16.1,memuaskan,positif
Pengguna Google,4,05/04/2026 6:11,4.16.1,pelayanan kurang memuaskan tambah nomor telepon g bza,positif
Pengguna Google,1,05/04/2026 6:11,4.16.1,oi suruh kirim kode otp pake nomer tapi kode nya ga keluar pulsa ada paket ada apalagi,negatif
Pengguna Google,5,05/04/2026 6:07,4.16.1,ksh bintang biar akses nya tdk eror,negatif
Pengguna Google,5,05/04/2026 6:07,4.16.1,senang mempermudah urusan,negatif
Pengguna Google,3,05/04/2026 6:01,4.16.1,tolong ketika jadwal kontrol atau tanggal rujukan di hari h sudah penuh agar sistem bisa di auto generate tanggal rujukan di hari berikutnya karena yang sekarang malah hilang tanggal rujuk baliknya,negatif
Pengguna Google,1,05/04/2026 5:58,4.16.1,pandawa botnya lalot gak menyelesaikan masalah,negatif
Pengguna Google,1,05/04/2026 5:53,4.16.1,aplikasi bobrok mau daftar aja ribet banget otp nya gak masuk masuk,negatif
Pengguna Google,5,05/04/2026 5:53,4.16.1,kenapa gagal verifikasi wajah dan pendaftaran nomor telepon di persulit sedangkan akun goggle langsung masuk,negatif
Pengguna Google,5,05/04/2026 5:52,4.8.1,ok,negatif
Pengguna Google,5,05/04/2026 5:50,4.16.1,aplikasi busuk emang,negatif
Pengguna Google,5,05/04/2026 5:44,4.16.1,akses mudah pindah data juga mudah alhamdulillah pelayanan di kota lain bagus,positif
Pengguna Google,1,05/04/2026 5:43,4.16.1,aplikasi bego tidak lansia friendly gabisa apa memperkejakan tim it yang bagus dikit dikit rusak aplikasinya dapat dimana sii itu yang ngoding aplikasinya,negatif
Pengguna Google,5,05/04/2026 5:42,4.16.1,bintang mudah dan cepat,positif
Pengguna Google,1,05/04/2026 5:35,4.16.1,smsnya tolong di benerin butuh buat daftarkan istri mau lahiran,negatif
Pengguna Google,5,05/04/2026 5:34,4.16.1,mantap pelayanan,positif
Pengguna Google,1,05/04/2026 5:34,4.16.1,bukannya mempermudah layanan ehhh ini malah mempersulit layanan setann bener dah yg ngelola app nya,negatif
Pengguna Google,1,05/04/2026 5:30,4.16.1,aplikasi ga guna,negatif
Pengguna Google,5,05/04/2026 5:27,4.16.1,mempermudah masyarakat,negatif
Pengguna Google,5,05/04/2026 5:25,4.16.1,sangat membantu,negatif
Pengguna Google,5,05/04/2026 5:22,4.16.1,apk paling buruk yang pernah ada,negatif
Pengguna Google,1,05/04/2026 5:20,4.16.1,apk ngga jelas ribet di suruh ngisi apa tapi ngga ada kejelasannya,negatif
Pengguna Google,5,05/04/2026 5:17,4.16.1,sangat membantu sekali,negatif
Pengguna Google,1,05/04/2026 5:12,4.16.1,aplikasi apaan sih mau daftar bagian otp ga masuk udah bener nomernya hadehh aplikasi pemerintah emng busuk,negatif
Pengguna Google,1,05/04/2026 5:11,4.16.1,aplikasi layanan masyarakat ko kaya gini buat minta kode verif aja ga bisa padahal mau bikin akun bukan log in,negatif
Pengguna Google,4,05/04/2026 5:08,4.16.1,in sya allah lancar,positif
Pengguna Google,1,05/04/2026 4:59,4.16.1,apk ribetttt gua daftar pulsa kesedot ootp gk dapet kasihan orang yg gk punya hp kalah antrian sama yg pake apk ini setidaknya jgn kurangin pulsa klo emang pulsa kurang,negatif
Pengguna Google,5,05/04/2026 4:56,4.16.1,bagus lanjutkan ribetnya,positif
Pengguna Google,1,05/04/2026 4:52,4.16.1,pendaftaran ribet otp nya gk d kirim lemot apk nya,negatif
Pengguna Google,1,05/04/2026 4:47,4.16.1,apkasi g jelas daftar tinggal kode otp no hp saja tidak pernah dikirimkam kode nya sampai nunggu jam tetap saja tidak pernah dikirimkan malah eror mulu sekelas aplikasi milik negara kok sebrobrok ini makan gaji buta skill rendah mending g usah kerja masih banyak ahli it dimasyarakat,negatif
Pengguna Google,5,05/04/2026 4:47,4.16.1,mantapp,positif
Pengguna Google,5,05/04/2026 4:46,4.16.1,sangat mudah digunakan dan membantu masyarakat umum,negatif
Pengguna Google,5,05/04/2026 4:44,4.16.1,tuh kasih bintang tapi masih aja bayar kendala,negatif
Pengguna Google,1,05/04/2026 4:38,4.16.1,aplikasi sialan minta otp ga masuk buat reset sandi mana bisa buka acount buat nge aktifin kocak,negatif
Pengguna Google,4,05/04/2026 4:38,4.16.1,sudah lumayan baguss,positif
Pengguna Google,5,05/04/2026 4:37,4.16.1,luar biasa,negatif
Pengguna Google,5,05/04/2026 4:35,4.16.1,bagus cepet gak ribet,positif
Pengguna Google,5,05/04/2026 4:33,4.16.1,tetap ramah para petugasnya semangat,positif
Pengguna Google,1,05/04/2026 4:31,4.16.1,apk bosok,negatif
Pengguna Google,5,05/04/2026 4:29,4.16.1,kalau ada bintang pasti ku kasih saking senangnya aku dengan kemudahan layanan nya,negatif
Pengguna Google,1,05/04/2026 4:27,4.16.1,gangguan terooooooooossss,negatif
Pengguna Google,5,05/04/2026 4:25,4.16.1,sell di permudah,negatif
Pengguna Google,5,05/04/2026 4:22,4.16.1,terimakasih,negatif
Pengguna Google,1,05/04/2026 4:21,4.16.1,hp saya ga di root ko bisa bisanya terdeteksi hp root saya jadi gabisa buka aplikasinya mana sekarang setiap ke rs wajib ada mobile jkn,negatif
Pengguna Google,4,05/04/2026 4:19,4.16.1,baik,positif
Pengguna Google,1,05/04/2026 4:18,4.16.1,aplikasi njengkelake,negatif
Pengguna Google,5,05/04/2026 4:17,4.16.1,membantu sekali,negatif
Pengguna Google,5,05/04/2026 4:14,4.16.1,cukup membantu,negatif
Pengguna Google,5,05/04/2026 4:14,4.16.1,sangat gampang,negatif
Pengguna Google,1,05/04/2026 4:12,4.16.1,gabisa send otp,negatif
Pengguna Google,1,05/04/2026 4:09,4.16.1,parah sih ini gangguan terus tiap mau di butuhkan urgent ini tpi aplikasinya eror terus,negatif
Pengguna Google,5,05/04/2026 4:08,4.16.1,ok,negatif
Pengguna Google,5,05/04/2026 4:02,4.16.1,oke,positif
Pengguna Google,2,05/04/2026 3:47,4.16.1,sudah pakai data dan isi pulsa pun masih sulit untuk menerima otp ga akan dosa kok mempermudah rakyat nya buat ga cemas,negatif
Pengguna Google,5,05/04/2026 3:47,4.16.1,aplikasi ini sangat membantu,negatif
Pengguna Google,1,05/04/2026 3:40,4.12.0,kenapa susah sekali buat masuk nya ganti sandi juga susah,negatif
Pengguna Google,5,05/04/2026 3:39,4.16.1,jozz,negatif
Pengguna Google,5,05/04/2026 3:38,4.16.1,sangat membantu dalam kesehatan,negatif
Pengguna Google,5,05/04/2026 3:33,4.16.1,bagus,positif
Pengguna Google,5,05/04/2026 3:30,4.16.1,sangat membantu saat pendaftaran ga usah antri bisa pakai mobile jkn,negatif
Pengguna Google,5,05/04/2026 3:16,4.16.1,sangat terbantu dengan jkn pelayanan cepat dan ramah,positif
Pengguna Google,5,05/04/2026 3:12,4.16.1,sesuai dan akurat,positif
Pengguna Google,1,05/04/2026 3:06,4.16.1,tidak bisa ubah peserta yang akan di daftarkan,negatif
Pengguna Google,1,05/04/2026 3:03,4.16.1,buruk bgt aplikasinya sangat menyusahkan untuk mendaftar saja mohon diperbaiki agar dipermudah buat daftarnya,negatif
Pengguna Google,1,05/04/2026 3:03,4.16.1,aplikasi paling ribet sedunia untuk verifikasi mbulet,negatif
Pengguna Google,5,05/04/2026 2:57,4.16.1,bagus cepat jelas,positif
Pengguna Google,5,05/04/2026 2:56,4.16.1,good,negatif
Pengguna Google,4,05/04/2026 2:46,4.16.1,ini aplikasi bagus memudahkan juga dalam satu kk bisa langsung daftar online utk pemeriksaan rujukan tapi kekurangannya di menu riwayat pelayanan hanya bisa di akses oleh akun yg di daftarkan saja tidak semua peserta yg terdaftar di kk bisa mengaksesnya,positif
Pengguna Google,5,05/04/2026 2:46,4.16.1,tolong udah hari gak bisa daftar,negatif
Pengguna Google,1,05/04/2026 2:42,4.16.1,apk untuk kesehatan tapi malah bikin sakit dan pusing d suruh masukin no hp email dan password segala macem udah d masukin no hp tapi malah gak ada kirim kode verifikasi nya malah langsung d respon lewat gmail muncul langsungg kode verifikasi nya apk gak jelass,negatif
Pengguna Google,5,05/04/2026 2:40,4.16.0,baik,positif
Pengguna Google,1,05/04/2026 2:38,4.16.1,masa harus konfirmasi lagi di tempat ribet tau gitu daftar ditempat aja,negatif
Pengguna Google,5,05/04/2026 2:31,4.16.1,mudah dan cepat penggunaannya praktis dan mudah digunakan,positif
Pengguna Google,1,05/04/2026 2:28,4.16.1,suka logout sendiri tolong perbaiki aplikasinya kakak developer,positif
Pengguna Google,1,05/04/2026 2:20,4.16.1,proses aktif dari pembayaran lama kasian pasiennya,negatif
Pengguna Google,5,05/04/2026 2:17,4.16.1,bagus,positif
Pengguna Google,5,05/04/2026 2:17,4.16.1,cukup memuaskan dan mudah digunakan,positif
Pengguna Google,1,05/04/2026 1:59,4.16.1,akun sudah terdaftar tiba keluar sendiri mau login ulang malah muncul notif akun belum terdaftar akhirnya coba daftar lagi dari awal tapi kode otp dari sms gak masuk diperbaiki lagi aplikasinya,positif
Pengguna Google,5,05/04/2026 1:48,4.15.0,sangat bagus dan membantu,positif
Pengguna Google,1,05/04/2026 1:42,4.16.1,apk aneh gak jelas minta kode verifikasi lewat no gk dikirim sumpah emosi bngtt hapus ajalah apk ini gajelas bikin ribet pendaftaran orng aja,negatif
Pengguna Google,5,05/04/2026 1:41,4.16.1,prosesnya cepat lancar,positif
Pengguna Google,5,05/04/2026 1:41,4.16.1,sangat membantu masyarakat,negatif
Pengguna Google,2,05/04/2026 1:39,4.16.1,log in notifnya coba lagi terusss,negatif
Pengguna Google,5,05/04/2026 1:38,4.16.1,best,positif
Pengguna Google,5,05/04/2026 1:27,4.16.1,keren sekali,positif
Pengguna Google,5,05/04/2026 1:25,4.16.1,ok,negatif
Pengguna Google,1,05/04/2026 1:17,4.16.1,aplikasi taiii tinggal nunggu verifikasi nunggu kode gak dikirim kirim,negatif
Pengguna Google,5,05/04/2026 1:12,4.16.1,aplikasi nya bikin orang sehat jadi sakit ribet pake banget gak bisa apa pemerintah buat yang gampang aja udah lama pake jkn malah log out sendiri dan mau daftar pake no baru susah nya minta ampun verivikasi wajah susah sampe bikin emosi nunggu kode otp berjam sampe bolak balik masukin no hp tolong di perhatikan dan di permudah,negatif
Pengguna Google,5,05/04/2026 1:10,4.16.1,bagus,positif
Pengguna Google,5,05/04/2026 1:05,4.16.1,ok tapi kadang susah di buka aplikasinya,negatif
Pengguna Google,1,05/04/2026 0:57,4.16.1,aplikasi cacat verifikasi wajah susah malah mempersulit,negatif
Pengguna Google,5,05/04/2026 0:56,4.16.1,mantap,positif
Pengguna Google,5,05/04/2026 0:42,4.16.1,bagus,positif
Pengguna Google,5,05/04/2026 0:41,4.16.1,mantap,positif
Pengguna Google,1,05/04/2026 0:35,4.16.1,sampah,negatif
Pengguna Google,5,05/04/2026 0:32,4.16.1,proses layanan baik,positif
Pengguna Google,5,05/04/2026 0:30,4.16.1,bagus,positif
Pengguna Google,1,05/04/2026 0:27,4.16.1,otp nya mana woy tanggung amat bikin aplikasi bukan mempermudah tetap saja harus datang ke kantor,negatif
Pengguna Google,2,05/04/2026 0:20,4.16.1,aplikasinya sering log out sendiri kurang efisien dan sering membuat para orang tua kebingungan menggunakannya,negatif
Pengguna Google,5,05/04/2026 0:20,4.16.1,aplikasinya bagus dan bermanfaat,positif
Pengguna Google,5,05/04/2026 0:10,4.16.1,mobil jkn mantappp,positif
Pengguna Google,1,05/04/2026 0:09,4.16.1,aplikasi abal abal wkwkwk,negatif
Pengguna Google,1,05/03/2026 23:52,4.16.1,musti log in mulu ribet,negatif
Pengguna Google,5,05/03/2026 23:49,4.16.1,baik,positif
Pengguna Google,5,05/03/2026 23:40,4.16.1,terima kasih sudah mengingatkan saya untuk senyum,negatif
Pengguna Google,1,05/03/2026 23:34,4.16.1,loading mulu,negatif
Pengguna Google,5,05/03/2026 23:27,4.16.1,sangat membantu mempermudah mendapat informasi faskes kesehatan dn dftar antrian online lebih mudah,negatif
Pengguna Google,1,05/03/2026 23:20,4.16.1,aplikasi nya eror mulu sistemnya belom bener,negatif
Pengguna Google,1,05/03/2026 23:12,4.16.1,knp gak bisa dapet otpnya pdhl pulsa ada udah puluhan kali tak ulang tetep aja gak bisa,negatif
Pengguna Google,5,05/03/2026 22:59,4.16.1,mantap,positif
Pengguna Google,3,05/03/2026 22:54,4.16.1,kalau membuat peraturan berobat harus menggunakan apk mobile jkn ya aplikasinya diperbaiki dong masa setiap mau ambil antrian selalu gagal gimana caranya kami mau berobat sampai di faskes ditanya suruh pakai aplikasi wong aplikasinya yg jelek,negatif
Pengguna Google,1,05/03/2026 22:41,4.16.1,administrasi sangat ribet dan kacau saya tidak bisa mengubah nomor telepon selalu muncul notifikasi silahkan pilih metode verifikasi namun tidak ada metode verifikasi yang tersedia di ui tolong segera di fix,negatif
Pengguna Google,5,05/03/2026 22:31,4.16.1,mantap,positif
Pengguna Google,4,05/03/2026 22:17,4.16.1,mantap,positif
Pengguna Google,5,05/03/2026 21:49,4.16.1,terimakasih sangat membantu saya untuk perubahan faskes hal penting harus ada pulsa buat kode otp,negatif
Pengguna Google,5,05/03/2026 21:47,4.16.1,terima kasih ok pemerintah saya bisa berobat gratis,negatif
Pengguna Google,5,05/03/2026 21:24,4.16.1,baik,positif
Pengguna Google,5,05/03/2026 20:26,4.16.1,aplikasi keren,positif
Pengguna Google,1,05/03/2026 18:43,4.16.1,aplikasi gajelas verif lewat email fast verif lewat sms lama akhirnya juga ga keluar keluar kode nya gajelas banget sih,negatif
Pengguna Google,5,05/03/2026 17:17,4.16.1,sengaja nih bintang biar kebaca lu di kasih dana sama pemerintah yang puluhan triliun hasilnya gini mau ambil antrean aja servernya busuk meledak tuh server lu dikasih puluhan triliun buat apa pea buat server yang bagus juga ratusan miliar udah bagus banget,negatif
Pengguna Google,2,05/03/2026 17:16,4.16.1,tolong diperbaiki pak saya yakin dana untuk membuat aplikasi tidak sedikit tapi ngasih kode referal saja sulit bolak balik saya scan wajah ibu saya padahal keadaan beliau sedang sakit setelah berhasil scan masukkin kode saya cek gak ada sms justru bikin susah yang mau berobat kalau begitu terus,positif
Pengguna Google,5,05/03/2026 16:16,4.16.1,mantap,positif
Pengguna Google,1,05/03/2026 16:00,4.16.1,aplikasi tidak jelas kode otp tidak masuk masuk,negatif
Pengguna Google,4,05/03/2026 15:44,4.16.1,nice,negatif
Pengguna Google,5,05/03/2026 15:35,4.16.1,aplikasi mudah digunakan,negatif
Pengguna Google,1,05/03/2026 15:32,4.16.1,aah elaah ribeeetttt bangettt katanya memudahkan,negatif
Pengguna Google,5,05/03/2026 15:28,4.16.1,tebaik,positif
Pengguna Google,2,05/03/2026 15:27,4.16.1,ngirim kode otp pakai pulsa dawg,negatif
Pengguna Google,5,05/03/2026 15:27,4.16.1,keren terbantu kali kalau mau ambil antrian berobat ga perlu ngantri dari pagi supaya dpt no awal berkat pake aplikasi ini bisa ambil antrian melalui online,positif
Pengguna Google,4,05/03/2026 15:27,4.16.1,tidak susa aplikasinya trimakasih,negatif
Pengguna Google,5,05/03/2026 15:12,4.16.1,semoga tetap membantu masyarakat kecil amin,negatif
Pengguna Google,5,05/03/2026 15:07,4.16.1,good experience thanks,negatif
Pengguna Google,4,05/03/2026 14:56,4.16.1,update agak lemot,negatif
Pengguna Google,1,05/03/2026 14:49,4.16.1,susah banget masuknya,negatif
Pengguna Google,1,05/03/2026 14:32,4.16.1,alhamdulillah aplikasi ini direkomendasikan untuk bantu memancing emosi saat daftar membantu merangsang hawa negatif saat tunggu otp alhamdulillah samgat djkn teruskan lelet aplikasinya salam ketidak warasan,positif
